url,experience,work_format,salary,employment_type,skills
https://hh.ru/vacancy/120250389?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"Активные продажи, Ведение переговоров, B2B Продажи, Проведение презентаций, Навыки презентации, Поиск и привлечение клиентов, Навыки продаж, Подготовка презентаций, MS PowerPoint, Подготовка коммерческих предложений, Деловая коммуникация, Digital Marketing, переговоры с первыми лицами компаний, Account Management, проведение переговоров с первыми лицами компании, Programmatic, Telegram, Медийная реклама, Таргетинг"
https://hh.ru/vacancy/119160455?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120224902?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,,
https://hh.ru/vacancy/120223457?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119502104?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,от 200 000 ₽ за месяц на руки,Полная занятость,
https://hh.ru/vacancy/120293661?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,Английский — B2 — Средне-продвинутый
https://hh.ru/vacancy/109934658?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, SQL, Hadoop, MapReduce, Data Science, ML"
https://hh.ru/vacancy/115557998?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,от 5 000 до 6 500 € за месяц до вычета налогов,Полная занятость,"DS, Data Science, Recommender Systems, Рекомендательные системы, Senior"
https://hh.ru/vacancy/119763394?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,"CI/CD, Kubernetes, DevOps, API, Yandex Cloud, SQL, Архитектурные артефакты, Apache Kafka, Agile"
https://hh.ru/vacancy/120246335?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,,
https://hh.ru/vacancy/119686643?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя или гибрид,Уровень дохода не указан,Полная занятость,"CRM-маркетинг, Маркетинговая стратегия, Анализ конкурентной среды"
https://hh.ru/vacancy/120245756?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120221280?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119228330?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120220904?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"Руководство коллективом, Linux, ИТ-инфраструктура, Python"
https://hh.ru/vacancy/117028826?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"Активные продажи, Ведение переговоров, B2B Продажи, Проведение презентаций, Навыки презентации, Поиск и привлечение клиентов, Навыки продаж, Подготовка презентаций, MS PowerPoint, Подготовка коммерческих предложений, Деловая коммуникация, Digital Marketing, переговоры с первыми лицами компаний, Account Management, проведение переговоров с первыми лицами компании, Programmatic, Telegram, Медийная реклама, Таргетинг"
https://hh.ru/vacancy/119937595?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,"Бизнес-анализ, SQL, Python, Предобработка данных, Анализ требований, Визуализация данных"
